0	-3.46945e-17
0.063	0.0414236
0.126	0.0833745
0.189	0.12638
0.252	0.170968
0.315	0.217665
0.378	0.266999
0.441	0.319498
0.504	0.375687
0.567	0.435813
0.63	0.499184
0.693	0.564915
0.756	0.632122
0.819	0.69992
0.882	0.767424
0.945	0.833751
1.008	0.898016
1.071	0.959534
1.134	1.01817
1.197	1.07389
1.26	1.12663
1.323	1.17638
1.386	1.22307
1.449	1.26668
1.512	1.30715
1.575	1.34445
1.638	1.37854
1.701	1.40936
1.764	1.4369
1.827	1.46109
1.89	1.4819
1.953	1.49928
2.016	1.5132
2.079	1.52291
2.142	1.52636
2.205	1.52135
2.268	1.50568
2.331	1.47713
2.394	1.43351
2.457	1.37262
2.52	1.29229
2.583	1.19357
2.646	1.0827
2.709	0.966371
2.772	0.85128
2.835	0.744128
2.898	0.651614
2.961	0.580438
3.024	0.537211
3.087	0.524751
3.15	0.540694
3.213	0.5823
3.276	0.646831
3.339	0.731549
3.402	0.833716
3.465	0.950593
3.528	1.07944
3.591	1.21752
3.654	1.3621
3.717	1.51043
3.78	1.65979
3.843	1.80742
3.906	1.95059
3.969	2.08657
4.032	2.21268
4.095	2.32774
4.158	2.43203
4.221	2.5259
4.284	2.60968
4.347	2.68371
4.41	2.74834
4.473	2.80392
4.536	2.85077
4.599	2.88924
4.662	2.91967
4.725	2.9424
4.788	2.95779
4.851	2.96615
4.914	2.96784
4.977	2.9632
5.04	2.95252
5.103	2.93535
5.166	2.91076
5.229	2.8778
5.292	2.83551
5.355	2.78294
5.418	2.71914
5.481	2.64316
5.544	2.55404
5.607	2.45084
5.67	2.3326
5.733	2.19836
5.796	2.04719
5.859	1.87812
5.922	1.6902
5.985	1.48248
6.048	1.25441
6.111	1.00872
6.174	0.749824
6.237	0.482115
6.3	0.21
