-10	9.6397
-9.8	10.6354
-9.6	11.2135
-9.4	11.3663
-9.2	11.1039
-9	10.4524
-8.8	9.45314
-8.6	8.15962
-8.4	6.63535
-8.2	4.95063
-8	3.17941
-7.8	1.39606
-7.6	-0.327709
-7.4	-1.92579
-7.2	-3.34014
-7	-4.52293
-6.8	-5.43807
-6.6	-6.06223
-6.4	-6.38523
-6.2	-6.40988
-6	-6.15123
-5.8	-5.63534
-5.6	-4.89762
-5.4	-3.98082
-5.2	-2.93282
-5	-1.80425
-4.8	-0.64611
-4.6	0.492442
-4.4	1.56622
-4.2	2.53578
-4	3.36885
-3.8	4.04135
-3.6	4.53804
-3.4	4.85258
-3.2	4.98732
-3	4.95255
-2.8	4.76552
-2.6	4.44909
-2.4	4.03019
-2.2	3.53823
-2	3.00334
-1.8	2.45483
-1.6	1.91966
-1.4	1.42116
-1.2	0.978061
-1	0.603734
-0.8	0.305876
-0.6	0.0864701
-0.4	-0.057895
-0.2	-0.135406
0	-0.158142
0.2	-0.140992
0.4	-0.100431
0.6	-0.0532351
0.8	-0.0152082
1	0
1.2	-0.0180776
1.4	-0.0759158
1.6	-0.175453
1.8	-0.313843
2	-0.483527
2.2	-0.672612
2.4	-0.86555
2.6	-1.04408
2.8	-1.18836
3	-1.2783
3.2	-1.29489
3.4	-1.22159
3.6	-1.04564
3.8	-0.759161
4	-0.360074
4.2	0.147272
4.4	0.75182
4.6	1.43588
4.8	2.17559
5	2.94169
5.2	3.70075
5.4	4.41654
5.6	5.05177
5.8	5.56989
6	5.93702
6.2	6.1238
6.4	6.10718
6.6	5.87191
6.8	5.41186
7	4.7308
7.2	3.8429
7.4	2.77263
7.6	1.55428
7.8	0.230857
8	-1.14733
8.2	-2.52461
8.4	-3.84221
8.6	-5.04071
8.8	-6.06272
9	-6.85551
9.2	-7.37362
9.4	-7.5812
9.6	-7.45404
9.8	-6.98118
10	-6.16597
